"","id","total_productos","productos_distintos","dias_activos","media_compras_por_semana","compras_entre_semana","compras_fin_de_semana","Cluster"
"14440","528574d28c76588378308169a32a6eeb",152,81,3,38,83,69,"3"
"14441","5286c73da08bc30453a493d1cbca1038",27,27,2,27,27,16,"2"
"14442","5288e00ecef3b5bf9f4abe79001b1104",39,39,2,39,39,20,"2"
"14443","528a84de07ec2fe57e5d8dc4805c7d02",15,15,2,15,15,13,"2"
"14444","528be4dadfc6e77bda9273aa6e226151",14,14,2,14,14,12,"2"
"14445","528f25c887eb130a69d4d9127e5de9f7",294,100,3,32.6666666666667,194,72,"1"
"14446","5291ce9113945668d80c43e32834d317",212,110,3,35.3333333333333,212,20,"1"
"14447","529297275d88fd6df631dfb77ebc615b",59,59,3,29.5,26,59,"2"
"14448","5295cf19720ca5f41236fb61e747b205",25,25,3,25,28,25,"2"
"14449","529646ebf5944d097339f0395e39ce39",164,101,3,41,136,28,"3"
"14450","5297323955c8b915f9028fc8890b8f64",42,42,3,42,44,42,"2"
"14451","5298169475262f5edbb8b124b68fdd07",26,26,2,26,26,16,"2"
"14452","529969ac8454a05bdc8cad01128fae7f",192,102,3,48,150,42,"1"
"14453","529ae2f47c1d6219d0548ca6d50dfc4a",62,43,2,20.6666666666667,62,10,"2"
"14454","529d6d2ab0bb06386c156a760fa75cf4",85,76,2,42.5,85,34,"3"
"14455","52a12faa10fe68b9c73179f1a9e46f9c",67,54,2,33.5,32,35,"2"
"14456","52a24253ebd7f3fa1980ebfa1a99e8cc",13,11,3,7.66666666666667,6,4,"2"
"14457","52a636a8849058ace0618e41fafae7a8",187,117,3,46.75,187,41,"1"
"14458","52a797a0b282ebcc78a0a1c5c2f18cb4",87,73,3,29,87,20,"3"
"14459","52aa4e37a67a6b7bfc7c215e995dd3c8",43,43,2,43,43,20,"2"
"14460","52ac333682864267a5c789287e67ee48",137,67,3,19.5714285714286,137,21,"3"
"14461","52afed5dbcfd38ff6c8e14dcc0c3d12d",12,12,2,12,12,12,"2"
"14462","52b01687da7451b866667f376e11031f",143,114,3,47.6666666666667,90,53,"3"
"14463","52b03b64173e0e0cc9ddc00a291f0a4f",22,22,2,22,22,21,"2"
"14464","52b1464659354ee00ee0cea0f70ef88a",30,30,2,30,30,28,"2"
"14465","52b6525c3e705c416fa42c6aca4dc1d3",21,21,2,10.5,11,10,"2"
"14466","52b9d77adde315f40ebd15ef0098fce2",88,68,2,29.3333333333333,88,27,"3"
"14467","52bebae26a9ee0a23506f7cb31ad0460",24,24,3,24,19,24,"2"
"14468","52bf3a34af34a13bfb1f824a83a2709c",33,33,2,33,33,16,"2"
"14469","52bfa918e65d806dd3fb58e345ff32fc",52,52,2,52,52,24,"2"
"14470","52c03f02cc387e9ad778c3542a876cf1",155,66,3,22.1428571428571,155,21,"3"
"14471","52c0b82f5f6b4f18936e1b2088bc2746",68,49,3,22.6666666666667,39,29,"2"
"14472","52c0d09ae4fe235ddb952d00c9ad98e5",24,24,3,24,19,24,"2"
"14473","52c15d595d961e26ba45e739e932b338",145,74,2,36.25,145,29,"3"
"14474","52c31e4a06dcb21beffadbec336527e1",38,38,2,38,38,37,"2"
"14475","52c4bd96626119101b9e5e8dfd05b72b",31,23,2,15.5,31,11,"2"
"14476","52c4c1aa1d794cc07c1f08c4ce569981",18,18,3,18,16,18,"2"
"14477","52c5b863a10a00ebcedfbf8ce0aecd79",242,106,3,34.4285714285714,242,29,"1"
"14478","52c5be0fb92b585b43eda5d0da5282b1",39,38,2,19.5,39,13,"2"
"14479","52c5e58ff3eb06b2298cec2e8f191b8f",34,32,2,17,34,8,"2"
"14480","52c6cf0c521c9a8c0a75c88c6c1e2404",31,31,2,31,31,17,"2"
"14481","52c8f8168613d3951fdaa80f1ccccdbf",226,76,3,32.2857142857143,167,59,"1"
"14482","52c9254c85604ca2799679470bfc7a3f",71,52,2,23.6666666666667,71,20,"2"
"14483","52cd54ddeb8188b34526f576f756206d",26,26,2,26,26,16,"2"
"14484","52cfbefd79c07db22cfde54dfd2e2f05",94,59,3,23.5,94,18,"3"
"14485","52d0067da5b2d80bd5052388a819ef4e",24,18,2,12,24,9,"2"
"14486","52d0547f0111fd3c2b7133e4da7d4379",12,12,2,12,12,12,"2"
"14487","52d092c419fe312a4d0b3c28b9691ad9",158,81,3,39.5,158,35,"3"
"14488","52d0cfcb1835e724a32919de8d8c9331",31,28,2,15.5,31,7,"2"
"14489","52d2dcb36faf94b5555701b1f57f10a4",54,43,2,27,54,21,"2"
"14490","52d450da91546c92ef95c14470b9bc54",27,27,2,27,27,16,"2"
"14491","52d7108427275832a6935f064a4de1f5",58,43,2,19.3333333333333,58,13,"2"
"14492","52d78637ae9128e2671f704a4b6f9e77",156,72,3,39,77,79,"3"
"14493","52d8afd18540e16f0021c45b43dad4a0",20,20,2,20,20,11,"2"
"14494","52d8f785dbaef1305a6fd7e786c61ef2",97,77,2,48.5,97,38,"3"
"14495","52db919ab7032405522797f395c62f94",11,11,2,7.5,4,2,"2"
"14496","52dbd6bf32a9f1041b4cf071a22d0d5a",15,15,3,15,15,15,"2"
"14497","52dd50f738fafe5c239bfe3ad4854162",30,30,2,30,30,28,"2"
"14498","52dd73ddb95ea1d23f3e529ab6fb3199",20,20,2,20,20,11,"2"
"14499","52dd8c1beab297196f47527af092e9df",88,55,2,29.3333333333333,88,25,"3"
"14500","52de0655168d7786016886f82314f5af",22,22,3,22,19,22,"2"
"14501","52ded42cc223f67b820c935cb77aed2c",85,66,2,42.5,85,31,"3"
"14502","52df321a2cba257ba043b51952eab7ef",101,85,2,50.5,101,49,"3"
"14503","52e0bc71d58be7059a8740464eed5b03",93,79,2,46.5,93,33,"3"
"14504","52e112fc5ef2f14c8455b66109f22ab5",35,35,2,35,35,16,"2"
"14505","52e19c5b247a728a0d6f3bb07ee70a7a",15,15,2,15,15,13,"2"
"14506","52e1f0982578f0c99ba29e5a5749b711",94,47,3,31.3333333333333,64,30,"3"
"14507","52e40a04e16d59148818220cff16a3f0",167,91,3,41.75,120,47,"3"
"14508","52e434fc9ec4d3e46174231fc59f468c",47,40,2,15.6666666666667,47,12,"2"
"14509","52e51071d4e38e062ee986aa261706f6",171,107,3,57,171,42,"1"
"14510","52e58b3939a0984c82a533e76fdc4aeb",214,119,2,30.5714285714286,113,63,"1"
"14511","52e5f211b332c2028702522e9a57619f",22,22,3,22,19,22,"2"
"14512","52e7e16e1d7681deebba1c3b3d58c1d2",111,65,2,18.5,111,17,"3"
"14513","52e9b0bb4a213e047613e7e16a66670d",50,49,2,25,50,13,"2"
"14514","52ea866cd5d36de82df7f3fe4542c639",292,83,3,29.3333333333333,255,22,"1"
"14515","52ea8957089435ad3f2124268cf4c7e5",92,60,3,30.6666666666667,92,22,"3"
"14516","52eb1dfb79e67fe7ca4490842d5942af",65,51,2,32.5,65,22,"2"
"14517","52eb65852f9c9b580150f9e6f2cd654e",127,98,3,31.75,86,41,"3"
"14518","52eb8a5552490f32b84c0d42e92e3adb",140,77,2,27.3076923076923,136,26,"3"
"14519","52eb97f1ace4204cbfb904c391cb95b7",21,21,2,21,21,17,"2"
"14520","52ee3129345a5d5f31af3fc34b6512d0",117,76,2,29.25,51,66,"3"
"14521","52ee3823b8eec359476ab6e221a0a000",34,30,2,17,17,17,"2"
"14522","52f0213ded38ed01f7c4386a1203b73b",30,30,3,30,26,30,"2"
"14523","52f0f1b2dce6b3c02e25808d4b70a294",64,64,3,32,19,64,"2"
"14524","52f2609640fc7a55783c3c33991ac39e",135,91,3,22.5,104,31,"3"
"14525","52f674ba0029436b2f49b552917a2638",127,92,3,25.4,80,47,"3"
"14526","52f9b74e53829fe92ee6eb6c5f5c4034",25,25,2,25,25,11,"2"
"14527","52fa183176710013ba26145cdaf193ee",304,115,3,31.5454545454545,255,44,"1"
"14528","52fa5eaa12297850d9d4918740fbf2bf",45,37,2,22.5,45,13,"2"
"14529","52fdadca6c121c460083d503c8834bf3",30,30,2,15,30,10,"2"
"14530","52fedad679880cc5191d367323566b17",147,65,2,36.75,147,25,"3"
"14531","5300e8a847005059e5665b34cb604870",126,70,3,31.5,126,25,"3"
"14532","5303b5f7cf581cb3ab06fb315c4da0fd",109,69,3,21.8,96,13,"3"
"14533","530aa92e67daaad2c897ddc73cf4d8f3",11,10,2,10,10,3,"2"
"14534","530bb3a18def9dd8543933efb6f6b5fe",147,88,2,29.4,140,27,"3"
"14535","530d891a03a9dc41801bdca3389d3b84",125,96,2,42,125,30,"3"
"14536","530db3e7107892b92b19a568ae5456ea",44,44,2,44,44,20,"2"
"14537","530db68f4377783dfcf37a6fd7aa665d",200,124,3,45.125,184,42,"1"
"14538","530dc26b3739c8fdecda12780deeca72",40,40,2,40,40,20,"2"
"14539","530e6cacb32a5f136eb5d7559b832d86",34,34,2,34,34,16,"2"
"14540","5313817d325297cae14d57a21c5b4e0f",27,27,2,27,27,16,"2"
"14541","5315c9fbcf80eeebde9761b0c183d0fa",19,19,2,19,19,11,"2"
"14542","5317566b75ab016340dab04c1501a785",11,10,2,10,1,6,"2"
"14543","531a7ea291159ace5804ea7f04a7e8a2",39,37,2,39,39,20,"2"
"14544","531bbfc33b52c748553d290968f235ff",91,62,3,30.3333333333333,91,24,"3"
"14545","531bc22c1344b0e39a11b880bf568c28",12,58,3,12,54,12,"2"
"14546","531e2022f6fd98b019084b14e9f83650",51,51,2,51,51,29,"2"
"14547","531efd8b2a17fcbd8b75c688272baa4b",47,47,2,47,47,29,"2"
"14548","5321992e3e1d707362c8782cc7fa29c9",302,93,3,26.0714285714286,255,26,"1"
"14549","532277ce40f974ac2c4393ae02d43890",127,84,2,42.3333333333333,127,38,"3"
"14550","532723bc8f867d1781c5a15aacb8a5e8",186,92,2,31,30,71,"3"
"14551","532860664bfe99252d7783af6aeb4c02",72,57,3,24,72,14,"2"
"14552","532ad82a0e6a739da56fd7de0449e63c",274,93,3,39.1428571428571,239,35,"1"
"14553","53313e1921097f0729a3fc3e4352e431",55,44,3,18.3333333333333,55,10,"2"
"14554","5331ca0d85a87db19076dd9097de61bb",11,10,2,10,10,3,"2"
"14555","53327ff96a308765fecb205658e30ff2",21,19,3,11,21,11,"2"
"14556","5333375ead697d2cce0413fa129d6d0d",37,37,2,37,37,19,"2"
"14557","5334884356b81f25a08157b6b77656f7",20,20,2,20,20,11,"2"
"14558","5334b762d2239700a8b0e8a42d35cd97",81,58,3,27,56,25,"2"
"14559","53358f2ee8b45642ef788507ae80cd50",19,19,2,19,19,11,"2"
"14560","533747582372ba479c4f0ccade01ebc0",12,12,2,12,12,12,"2"
"14561","53389f51dc9f3977ca99f9c09f25ac3b",21,21,2,21,21,17,"2"
"14562","533c04a8fb9ba8d1155f4774439db4bf",35,35,2,35,35,16,"2"
"14563","533e1b170262c315789e8a6f8a8b9217",27,23,2,13.5,27,9,"2"
"14564","533e24f11e3c39d452e014e6485e7360",292,113,2,50.875,184,74,"1"
"14565","534056521c63792928895e3548f447bb",65,54,2,32.5,65,21,"2"
"14566","5340f9630a2cc063b9f3ab2775f4ed6f",79,66,2,39.5,38,41,"2"
"14567","5342f00e7e4cc6969b89f98feddc6d46",11,10,2,10,7,4,"2"
"14568","53444ca6e3cbc9ba84fb69df8c22a047",35,35,2,35,35,16,"2"
"14569","53445eece442821b0db1e6e8ddbe2966",19,19,2,19,19,11,"2"
"14570","5346b606cf58342a4f176a49057d5998",54,45,2,18,54,13,"2"
"14571","534aa6cca96ee3d4bc2f4a84d34abd32",86,61,3,28.6666666666667,86,21,"3"
"14572","534b18c4cf537999a04c9fecb9538a4d",78,71,3,26,66,12,"3"
"14573","534d9e1c2cd787ccb77e4b0c4ad8df3f",12,12,2,12,12,12,"2"
"14574","5350c5ac1abd109644fa60c6770e1fb3",129,79,3,43,86,43,"3"
"14575","53519d44f68ee6c37549e2e0edb62ed5",218,71,2,35.6,223,33,"1"
"14576","53528a72de81a731199d27bf0fdcc600",88,44,3,22,88,17,"3"
"14577","5352f828aff658033eba68a9f5f08705",35,35,2,35,28,7,"2"
"14578","535888c116929a2e8df076fb49b47c75",213,104,3,42.6,158,55,"1"
"14579","53588f43c30aecb8552718197f604950",291,97,2,32.3333333333333,1,69,"1"
"14580","53599b33915bcded58c924ac9726ef3f",293,80,2,26.6363636363636,243,50,"1"
"14581","535a835ecdaf750b85385771b9e12dc6",112,110,2,56,2,63,"3"
"14582","5361e235a3298102582aa767d8562b7f",66,52,2,33,66,31,"2"
"14583","536214a9c77efef484bf808db3d334c5",145,75,3,29,145,23,"3"
"14584","5364843d619ac4abfbfa769938c5387f",223,110,2,24.7777777777778,202,21,"1"
"14585","536a5b0d9cfb7cc214e8c173b1fc2652",63,40,3,15.75,34,29,"2"
"14586","536aeb1cb9fda32650dc4fd975c661ee",137,87,3,45.6666666666667,137,32,"3"
"14587","536b6a0658114c27d66f3e55374954c0",242,94,2,22,242,16,"1"
"14588","536bf70bc4837a982dec027e46768b6a",26,26,3,26,28,26,"2"
"14589","536c0dd8e708428374bac022b3e4dbc0",68,58,2,34,1,68,"2"
"14590","536f87f94f04feb350be8743c54b8325",223,123,3,24.7777777777778,171,52,"1"
"14591","5371a429dc0a05bc4956cd0034de41de",36,35,3,18,23,36,"2"
"14592","5373a63576d5bc1a071abdc6ff4be4fa",67,53,2,22.3333333333333,14,53,"2"
"14593","5373a8a838a82ff236e5a4a3912fa1ef",100,73,2,50,100,43,"3"
"14594","5373aa889bccaf95b5b72b12d6532fec",112,63,3,18.6666666666667,112,14,"3"
"14595","5374f908d2139a8443d9959a01edcb6d",30,30,2,30,30,28,"2"
"14596","53768f3557bc158c25ae5006665a5817",60,12,2,11.4,60,10,"2"
"14597","5376fce48396cf58b0d796396ff64b09",23,23,2,23,23,22,"2"
"14598","5378cf977426014dd5dc434d21b4940c",19,19,2,19,19,11,"2"
"14599","5379611937673409abbbc23a0e43f979",11,11,2,7.5,1,2,"2"
"14600","5379e709f14a2f4688ea3a8641e6e392",99,63,3,33,64,35,"3"
"14601","537dd402da12faa891fb0403c931c7e0",40,40,2,40,40,20,"2"
"14602","537e8e798637dba47dde070bb5d99f37",46,39,2,23,22,24,"2"
"14603","537f5f5f2ea4425dc9092034b6b92521",158,90,2,39.75,158,33,"3"
"14604","538149a4e1da48053e138cbaee1dce9c",17,17,2,17,17,8,"2"
"14605","5381f60c7a192fb2933f2c1ad12c48bc",111,41,3,55.5,92,19,"3"
"14606","5382f17ce67de0327ba042a053e6ed58",126,85,3,31.5,126,21,"3"
"14607","53844068acc6285f711b92c8f07e6863",38,30,2,19,19,19,"2"
"14608","53846dc7c1996ec5a6cbcef399c36436",54,40,2,27,54,23,"2"
"14609","53862e53a0ec790cab882a6bcf3a13c9",162,112,3,32.4,107,55,"3"
"14610","53865632706a9a845fa70473ca72a5ee",187,72,3,37.4,187,30,"1"
"14611","53866eecb873e34af1fc06f4a544d31f",49,46,2,49,20,29,"2"
"14612","53873659da160f61569b45d92f64cd7f",70,55,2,35,70,31,"2"
"14613","5387d145b1716af5878b01cbcb6bfaef",107,66,2,26.75,41,66,"3"
"14614","538b25f8291f6163243f10a2da2402ef",75,70,2,37.5,75,17,"3"
"14615","538b3e40200d673cfe751772a87f5787",153,96,3,25.5,123,30,"3"
"14616","538cc2f0f66ef2ec4cd45e183ae04968",194,93,3,48.5,93,79,"3"
"14617","53915fd17c7028a3ee0934714da78240",244,103,3,34.8571428571429,244,29,"1"
"14618","53916473f89cec363ac2fdf9cc16ddb6",57,40,3,19,57,13,"2"
"14619","5392af5c0c4978c3d0acc6db9349142c",24,17,3,8,24,6,"2"
"14620","5394a0855ed00b75d0f1a47506cd9236",41,28,2,20.5,41,15,"2"
"14621","539647a74685fd55a5b9359fb401c920",29,29,2,29,29,16,"2"
"14622","5396aabbb93f6517e0bc6567654c57c3",21,21,2,21,21,17,"2"
"14623","53981a938dedaca7dd79dbd5b3b4024c",15,15,3,15,15,15,"2"
"14624","5398a2e73b12204fd6b24d172f3e04c2",11,10,2,10,9,9,"2"
"14625","539b7236c1a2cf5983bc29fc4bf80f2d",11,10,2,10,3,6,"2"
"14626","539ba56747fed7f65c4c0fdf7094b10b",73,68,2,36.5,73,17,"3"
"14627","539d71823f2926cc77aab9375e3fe7c4",101,72,2,50.5,101,43,"3"
"14628","539ff216896eb8d689bd04d2d50c0d6b",157,92,3,52.3333333333333,111,46,"3"
"14629","53a0a8efcf136017afcf24f3ec9d6ac0",92,47,3,46,92,29,"3"
"14630","53a38e23a983c911c2e2a473ad5df783",37,37,3,37,34,37,"2"
"14631","53a49143ed4fe45b58d6b6f37eff9344",44,44,2,44,44,20,"2"
"14632","53a90a8dd194d7fcfc51e6ffab58fae6",27,23,3,13.5,13,27,"2"
"14633","53aa4186e5c15c2c51e48eb5a402a95a",180,90,2,45,148,32,"1"
"14634","53aaa48c19a6485ff0af6df994b8af86",61,61,2,31,61,17,"2"
"14635","53aaa4e4c906e13bd57ca48ceb6001e7",101,81,3,25.25,101,21,"3"
"14636","53ab75242751b3a128e112d569b9200c",74,49,3,18.5,74,16,"2"
"14637","53ac305d47a8fc28fe8944ead73b7d6d",11,10,2,10,7,4,"2"
"14638","53af369e1367c08334c556224698fd8d",13,13,2,7.5,12,1,"2"
"14639","53b71b7fb3fd7d267257247f2a16ce47",29,29,2,29,29,16,"2"
"14640","53b720dfdb669d4a54024ddaf2e69fa9",41,41,3,41,34,41,"2"
"14641","53b99f29c39beefaf3222f8ff8579644",11,10,2,10,10,3,"2"
"14642","53b9f8d0a4440ae9157139432fc43e9a",117,77,3,39,86,31,"3"
"14643","53bc139874300c741bdeaf512746476c",20,20,2,20,20,11,"2"
"14644","53c25da34be16116b8e7502f2342ee47",84,63,2,42,84,31,"3"
"14645","53c4fa596e60194234d9fc56eaf4af9b",11,10,2,10,6,5,"2"
"14646","53c6aaec60af7a94503f511e9693d45b",53,53,2,53,53,29,"2"
"14647","53c767c35fb3f83fe4d6f3f4c44cec7d",37,34,2,18.5,37,8,"2"
"14648","53c779b9b7d8e4b374cadda3920e5231",155,74,2,31,155,27,"3"
"14649","53c96fa8b1592b96821ed03fc40c5f25",249,76,2,8,8,76,"3"
"14650","53ca0f5007f7e3e5c01c3bb1c7cb98c1",45,45,2,45,45,20,"2"
"14651","53caea97ea0ad4544ad165bf730f0ecb",80,80,2,40,80,34,"3"
"14652","53cc4ee5dec9df620f457f3ea7cf6a97",212,92,3,35.3333333333333,212,36,"1"
"14653","53cd5d3f0318307d8652467419973345",64,54,2,32,64,15,"2"
"14654","53d18300412cf32240ee392490c21198",47,41,2,23.5,47,14,"2"
"14655","53d1f7b3f50d849b4a90bfff97ac855e",149,86,3,29.8,149,25,"3"
"14656","53d7802614186e25bd03a912cbee9d0d",103,74,2,25.75,37,66,"3"
"14657","53d9df5364ae43bab789f824c7bff7b6",72,60,2,24,72,17,"3"
"14658","53da3c0229cc941769d6719b668cc48b",26,26,2,26,26,16,"2"
"14659","53daedfc998131848831419fa2c0bd90",170,128,2,56.5,170,57,"1"
"14660","53dc125393d5ff8bc0f79d45505820d0",190,107,3,47.5,92,74,"3"
"14661","53de5388b2fb8351b420f45c76f1c68c",58,44,2,29,58,23,"2"
"14662","53df9f7706134ae07abc25ae42cdb418",126,75,3,31.5,95,31,"3"
"14663","53e07a5a16d3d38c5925c3b0aa19e674",136,69,3,27.2,98,38,"3"
"14664","53e2b5f7686a2021257bb5431f741cf9",15,14,2,8,8,7,"2"
"14665","53e56751dcfd1a96354e34af72e243be",21,21,2,21,21,17,"2"
"14666","53eb1b3ae6964f20bd27666db1447560",108,79,2,54,108,51,"3"
"14667","53ecac8a497cff1729e35f1555d8a96f",13,13,2,13,13,12,"2"
"14668","53ed5511e20554a54da8a45aeb28c3e5",121,80,2,40.3333333333333,121,34,"3"
"14669","53ed6dfc5f3f7e57d1325dce984f7492",19,19,2,19,19,11,"2"
"14670","53edd0404c56c3c07ec861c3fa64acb6",32,32,2,32,32,19,"2"
"14671","53eed604b387ec378e684887a12f1875",103,64,2,34.3333333333333,73,30,"3"
"14672","53f021e9765b9c0eb85558bc60fa2ad7",93,84,2,46.5,94,35,"3"
"14673","53f47867f1f8717041a5ae3ed34f12d1",142,62,3,12.9090909090909,142,22,"3"
"14674","53f5815939ecc77a97f9dbed7b1ae58b",110,81,2,36.6666666666667,110,32,"3"
"14675","53f7194e8a37556e605220cf14074acc",12,58,3,10,55,6,"2"
"14676","53f7de2266168a56cd15bd5ba8961b7c",54,36,2,27,54,26,"2"
"14677","53f8341b3f5ab6d9fe1f5b8d763b2834",20,14,2,10,20,8,"2"
"14678","53f8618dbaf4e2c38bb872c6d1c89e11",121,99,2,40,121,20,"3"
"14679","53f8a486ec50cbf941866e28a473c49a",54,40,3,18,41,13,"2"
"14680","53fa7f78310fdb08e53f4c4e1188c784",133,99,3,26.6,116,17,"3"
"14681","53fe6443f0199cc498bec4f7bfd7035c",12,58,3,10,55,5,"2"
"14682","53feb65523c9b286b18623abb96c1aa3",43,43,2,43,43,20,"2"
"14683","53ff09990da7dc4b2a2340473d333e17",40,28,2,20,40,15,"2"
"14684","53ff77cdeea47ffbbe21d1f1eaee3c73",25,25,3,25,28,25,"2"
"14685","53ffb83e85fd51cf1ec2fdef3c78b4fd",95,68,3,31.6666666666667,67,28,"3"
"14686","54006020f36851cb36016979ebff0e2b",249,76,2,9,9,76,"3"
"14687","540279b6e66bba7a4033955d8995dc62",61,46,3,20.3333333333333,41,20,"2"
"14688","54030a93b2209a23c9dda4a7c53f2450",13,13,2,13,13,12,"2"
"14689","5405e1d1c832b0294c3d11530f4798d0",139,84,2,46.3333333333333,139,33,"3"
"14690","5406826b7ee87db82f95584377e5fab8",89,64,3,29.6666666666667,64,25,"3"
"14691","5406aa674925042d7a0bec4d1c6deff1",26,26,2,26,26,16,"2"
"14692","540734cb35dee14b73683e2f62434fde",116,71,3,19.3333333333333,77,39,"3"
"14693","540a97088201658e08c938d11b94fae4",116,74,3,38.6666666666667,74,42,"3"
"14694","540de465aaff43045679f964b8d1ffb6",34,34,3,34,34,34,"2"
"14695","54102b6e59744ac0e0228a1f77a01991",159,74,2,12.2307692307692,159,14,"3"
"14696","5410c14ba66956b4378d354c5cd030c2",11,11,2,11,11,9,"2"
"14697","5412f9abbb6ef3d0d949dea5f1a1c633",29,29,2,29,29,16,"2"
"14698","54131231189ff1c2b4889ccbbd3c346b",76,37,3,15.2,45,31,"2"
"14699","5413c3bd810cd6afe3c53a469d9ead5e",42,41,2,21,42,13,"2"
"14700","54140bbe92c9900823b26c4551d9e0b0",256,116,3,51.2,135,72,"1"
"14701","54141b326381208f21336024dab8bb44",249,76,2,8,8,76,"3"
"14702","541518401d56087c4856a6400eaa356b",34,33,2,34,34,16,"2"
"14703","5419344cf838a9781bf075ed23c1da94",88,59,3,29.3333333333333,88,16,"3"
"14704","541a361c4220e40c49d400a856bda3d1",112,88,2,56,112,45,"3"
"14705","541bd295389baed123f0b7afc57488ad",30,30,2,30,30,28,"2"
"14706","541bfe2adfa42a28d6dc75eb14420c64",21,16,2,10.5,21,8,"2"
"14707","541d6ed078ffa184b747abcf939af70e",40,40,2,40,40,20,"2"
"14708","5423c5c32e78dcc26a0cdf483a5ca2d3",86,68,2,43,86,37,"3"
"14709","54267d29f984e257d4d65b65c561875d",53,53,2,53,53,29,"2"
"14710","5426891cd8787223dca061f14e20fd56",128,69,2,32,128,28,"3"
"14711","542e58469b4a7993db6a0ff62c1620eb",28,28,2,28,28,14,"2"
"14712","543087cc04b7f8a72372e82c157b0c7d",33,25,2,11,33,9,"2"
"14713","5430f1527c68d4c3823bae95ac5980d8",34,34,2,34,34,16,"2"
"14714","543118a7e4ebc11bc18a7f0533f6bc5f",240,128,3,30.125,240,18,"1"
"14715","5435e7c559c1611a6c24f619de1d2acd",18,18,2,18,18,11,"2"
"14716","5437f629d5c208a74f25b5b7d25181cf",31,31,2,31,31,17,"2"
"14717","5438c6e29894f7be5cf4c999850c3a64",58,42,3,19.3333333333333,36,22,"2"
"14718","543dce4972e0c207c2453c89cd0812a0",182,49,3,14,182,13,"1"
"14719","543fd62bdbb12b6fb697d2a5f24bd1ed",57,57,2,57,57,57,"2"
"14720","54403cd72e2225ef5a6e91e4271c8203",197,88,2,39.4,194,40,"1"
"14721","54419fb25b1a929a732b1175849d37bf",56,45,3,18.6666666666667,43,13,"2"
"14722","5445409956e68ff18fa3161c1d28141a",67,59,2,33.5,67,19,"2"
"14723","5445bdf1efb9f2e7182f141ad251b64c",272,131,3,45.5,171,75,"1"
"14724","54478c2dc25d2f1bf791d223b3d5ac62",42,42,2,42,42,20,"2"
"14725","5449015569b5c427c1574d4175c770c7",92,78,2,46,92,33,"3"
"14726","54490cdf5b216dfcf0316e57c7637635",212,113,3,34.5555555555556,220,33,"1"
"14727","5449e57336ac6fbe6de39105944cff3d",25,25,2,25,25,11,"2"
"14728","5449f1e3a30c8586b68a6e2568529a99",129,53,3,21.5,83,46,"3"
"14729","5449fae8d709b213d8c0e90a8976090b",80,68,2,40,80,21,"3"
"14730","544a2c8a79903e619f37bab1a0531e06",31,31,2,31,31,17,"2"
"14731","544fe1d5c1504eb0b7949475c9298c7c",249,96,2,19.1538461538462,249,16,"1"
"14732","5450658d2cc850792bfee5228b227cae",29,29,2,29,29,16,"2"
"14733","545126f192ad318aca5980c726789cee",31,31,3,31,21,31,"2"
"14734","5452cbf15b65b1eb84e61ea0c116c054",33,33,3,33,31,33,"2"
"14735","545335c9ba9f75d350e4ad57cc1c9b35",21,21,2,21,21,17,"2"
"14736","54546f5ef294bd99d22b1b60a02d2538",109,86,3,36.3333333333333,61,48,"3"
"14737","5458af657b69bbbb8c15ede3a24e8afb",16,16,3,16,15,16,"2"
"14738","545c4204b154339b2956ff0edfc5fc13",174,104,3,43.5,138,36,"3"
"14739","545f4f3b4a74aa9d276f52c8413a2e71",161,113,3,53.6666666666667,161,47,"1"
"14740","54614ed21ca36e8bac9f587dd17ab6b0",102,85,2,51,52,50,"3"
"14741","5461906650a950b27892ad7ea5f6e142",56,43,2,28,56,21,"2"
"14742","5465f26150db0117439b19aed37114f9",70,51,3,17.5,59,11,"2"
"14743","54670edf32dc93db97629b7fd23dfb6d",11,10,2,10,3,6,"2"
"14744","546b564539565657c449ad35fdf2ee33",60,43,2,30,60,22,"2"
"14745","546b7fc68c1b4045e96ab4195cb6f427",180,102,2,36,180,28,"1"
"14746","5472480646d517ab75ad21b960cacf03",91,48,2,22.75,51,40,"3"
"14747","54750a75ca9cc6b3b275eb815350cda1",57,57,2,57,57,57,"2"
"14748","54753e1abbcd85942004724feddb2606",16,16,3,16,15,16,"2"
"14749","5477033de98c0b1c3b5cb45303993b4a",75,53,2,37.5,75,32,"3"
"14750","547861dc3b9aff207385dea3b1c6ed42",25,25,2,25,25,11,"2"
"14751","547a19c294588985a3e670e94f9c1f71",18,18,2,18,18,11,"2"
"14752","547ed8ffe3b6f399dc5d2f69827c0a3d",137,49,3,22.8333333333333,137,16,"3"
"14753","547f919f2b5741b506c5a8782f523f77",49,49,2,49,2,49,"2"
"14754","5480b6b6906238d212d7d6878711fce3",48,41,3,24,18,48,"2"
"14755","5480d890506136dfb28a412428cfaf3f",183,76,3,45.75,86,80,"3"
"14756","548224b373556ea84679972966b960b7",126,83,3,31.5,90,36,"3"
"14757","54831059780c82ed3c24102a0e731d75",127,72,2,31.75,127,28,"3"
"14758","5484f5119dc5dc60823042c6ee0d1b43",136,88,3,45.3333333333333,110,26,"3"
"14759","5485cf25981ad1f5a4776c75afc2c8cd",24,24,2,24,24,21,"2"
"14760","5486869409a87bf51c69810db6fd11c9",82,46,3,27.3333333333333,52,30,"2"
"14761","5487fc6bbf24177298d6f1e6cd3144ae",79,50,3,26.3333333333333,79,20,"3"
