id_cliente_enc,total_productos,productos_distintos,dias_activos,compras_por_semana,compras_entre_semana,compras_fin_de_semana,grupo_preferido,Cluster
ee4948da2ec66a9fc653d14319f9d9f6,36,36,1,252,36,0,10200,1
48948c40e31c744e2831ac37221fd5cd,30,30,1,210,30,0,04080,1
df4c744da24e92905aa8056d36933fd9,21,21,1,147,21,0,05040,1
55e3e080cf7e406e1601f6590f1a893a,348,135,2,1218,27,321,05040,4
9dc7fbe01733740a6364ef40c1befbad,29,29,1,203,0,29,05040,1
21266bad207e02cf44f90f80e114a2fa,160,81,5,224,138,22,05040,3
f925ae0c6aaaacb4ea86f01ef49f29eb,69,61,2,241.5,50,19,05040,2
b93d1080e87d7de6ccf9c7ccc8f6148f,137,105,2,479.5,67,70,09030,3
b85b3411d0538591b3a97a365aae2ed3,142,60,3,331.33333333333337,142,0,01012,3
ee1d6b792fe7edfa110b61cf191a6ca6,27,27,1,189,27,0,03090,1
258eb0a5facb1ccab9e127314207d894,69,57,2,241.5,69,0,05030,2
6ae82fe8387c158af5b0123ff0cba445,339,153,6,395.5,270,69,01085,4
8ff5e73f8d95ec2d662be48a8be2b551,63,63,1,441,63,0,09030,2
a5fb72b6f83eb459977046edd04ec5e9,22,22,1,154,22,0,01026,1
3bc734fc7afd5026262cc858ba8f485d,15,15,1,105,15,0,05030,1
3c046e499fd6564e1ffe84a6df7950c8,181,129,2,633.5,181,0,04060,4
6db4fe1162fbaed816b9f9be65a6d04b,191,115,3,445.6666666666667,191,0,05040,4
915921500eae7405d02ec51290a79690,79,40,5,110.6,74,5,04200,3
62dbe4236076fe3f6c9f60ca9e80da23,1,1,1,7,1,0,11080,1
d546aeae42cf93ba59c867ced795b5d1,51,51,1,357,51,0,10240,1
643d1ec034fd6cfb2171a27aaf1b619a,59,59,1,413,0,59,11140,2
9657fb6d8654b5402af0a2ca8dc5ad01,107,72,2,374.5,107,0,05040,3
6d7dde9336a7011cee4f83175a4efc04,191,85,2,668.5,191,0,08010,3
1a7445d2526c9ad9ea6cf875bb27e2d2,36,36,1,252,36,0,01026,1
7b26a829ab5ce19ff9b42647e2db8486,98,77,3,228.66666666666669,69,29,04020,3
1f8e7217aa343f146ae530cd60029c55,141,98,3,329,105,36,11100,3
6d89645af101b71a15d9ca7b7bea3f38,6,6,1,42,6,0,01013,1
74fc6356c8e286b374200fb2b3ac18ff,31,31,1,217,31,0,01085,1
5eae4a4732fb7d683a13d8e529c0af22,16,16,1,112,16,0,02751,1
253bf2eaa5e73e326f5297fed8210aef,165,124,4,288.75,122,43,05100,4
d1b5288544823f4cf3c9b013c099896c,54,43,1,378,54,0,05040,1
e599b05d4c227bba1cddaec7ce240ff2,98,56,3,228.66666666666669,98,0,11100,3
d3ea2548a7a41b611774f8d62ad17203,33,33,1,231,33,0,08452,1
8d450895c5e98dd262b36a0d481f3658,24,24,1,168,24,0,11080,1
4924cd7502f5d82214b870a09479b71c,27,27,1,189,27,0,01085,1
c77485a1b9e3e0b567dfdb81a1535ddf,46,46,1,322,46,0,09351,1
e911eff384edc98830e52c429d977bb1,42,42,1,294,42,0,11140,1
d6dac323a0a6f45db200adfb937d843a,23,23,1,161,0,23,05040,1
c9c35bc9442c32907e9f529ec69241c1,15,15,1,105,15,0,01012,1
294970e5254e97f14da6c098e730b77f,41,33,2,143.5,41,0,13820,1
addf0b61370b45308e79b884c87876a1,25,25,1,175,0,25,03050,1
ca0ce69806920a976e37c412bbe9f13d,3,3,1,21,3,0,11040,1
1c7e9d85edba58fef3568249f9b3c577,243,139,5,340.2,210,33,05040,4
83ce0bf78cdebdd1e566f67218407cff,47,47,1,329,47,0,01201,1
d1af273a64027c58aa4614fe0dd8ef59,35,35,1,245,35,0,05030,1
c346e5d30994daa9818b076cdc729e7d,12,11,1,84,12,0,09170,1
70ccbe14b809b24f33da288704cac623,31,31,1,217,31,0,01012,1
5cf940a27b4364e4492677c11ea46de8,14,14,1,98,14,0,01012,1
ad8db9d09928529046dd7aabad4da7b1,69,69,1,483,69,0,01013,2
cd780e06c229c4bbbd1c82f8f110f611,45,41,2,157.5,45,0,05040,1
a3a2d656dfc0db24989a0c0ecc83529a,74,43,1,518,74,0,01026,2
0c5eee5b19bed214200251a5e3b235a1,78,40,3,182,78,0,01013,2
b2e11368888311d788ecc8e9607b5c70,104,81,3,242.66666666666669,104,0,09010,3
662b21c69dbc777a24508549691abd54,15,15,1,105,15,0,01026,1
69446461ec4f6bf0586e54f37c59d807,102,67,1,714,102,0,05030,3
e32846e900dbf65a02ac34ba00b9da5a,31,31,1,217,31,0,01013,1
3d56236ea1cc3de22b8e7718c290f82f,65,58,2,227.5,46,19,05040,2
212ca7c827e226ef1561f60910f386d4,36,33,2,126,36,0,10153,1
a1b50f6063f06bab0cedc3e74b70b48f,3,3,1,21,3,0,08100,1
49c7320d4b1764ac115966a1356bf062,129,75,6,150.5,102,27,11040,3
fea559ca08d18e0e81e18c3e3e3b469d,143,71,1,1001,143,0,01012,3
9237676f9baafc004bbaa52a5df5e11f,13,13,1,91,13,0,04201,1
944d3c130ff36cd586fbc1568d858ca7,33,33,1,231,0,33,02691,1
cf807ccab8fcd73b9d2b105ed8b2c8bf,89,79,3,207.66666666666669,89,0,08230,3
5406aa674925042d7a0bec4d1c6deff1,26,26,1,182,26,0,11100,1
e8513d6f98bc5ef0de529f7245104559,51,46,2,178.5,51,0,10200,1
014635187859f855633649a0e853940b,99,56,3,231,68,31,08010,3
710d9753cad854ac8c470f77ea5ce725,64,53,2,224,33,31,03070,2
0ae569c3572bb3b170b5687b6ac41bfd,26,26,1,182,26,0,10140,1
5c5aa1dffa4eab18020a9f386c315c33,16,16,1,112,16,0,01026,1
727289de50ab03feb1736968934bd0f8,57,44,3,133,57,0,05030,2
4ef1bbcb6fea66b66b8eb54acd8ff46c,41,41,1,287,41,0,01013,1
76b6bfb97ce648412dc7b2a923749b2e,26,26,1,182,26,0,01026,1
8e38ab2b16a69af4916affc29380d0cf,134,84,2,469,59,75,01013,3
f803ba6bb00ea2291ea294b529d1c15a,388,177,4,679,348,40,01026,4
85952557a9adb16f0146fcbd082b2a48,20,20,1,140,20,0,03070,1
421001441267263c496e26f6ad341eab,32,32,1,224,32,0,01028,1
d72b7b5bf8c9d63fc3fed9795599b3bc,36,36,1,252,36,0,09130,1
be6dbd368fea942f0cfaf451f3f51226,105,80,4,183.75,74,31,05100,3
e6cd2c3bdaeb32b3ace1d62136174051,8,8,1,56,8,0,12500,1
aa4ead4aa04d3a79ae63d429d4afca9d,9,9,1,63,9,0,03070,1
ac5cec3d6348331c20ffcc77c24d8f82,111,73,2,388.5,83,28,05040,3
deeee33114a375cef1ab32824576d100,45,45,1,315,0,45,10200,1
01739ec6a9f5d91ecc94ea509c50b44a,88,64,2,308,46,42,05040,3
35314c7f3378be7e7b64f3e343fe1ec5,36,36,1,252,36,0,04032,1
3034a687db3ba90403b00c11c54bbe1d,344,99,2,1204,3,341,04020,4
64233f9fc383df5437eb2350d42df781,79,63,3,184.33333333333334,79,0,01012,3
f06a8126832853ee2747b712ce71e2fd,71,50,1,497,71,0,05030,2
c84c3bb0def63c3098ca3d12c8740193,93,71,1,651,93,0,05100,3
100ea275c1df614f79de130520d61428,22,18,2,77,22,0,11040,1
33db19525a825c4db94f459c2d12c217,24,24,1,168,24,0,05040,1
75bac216795bb28f4671a92cc720a68f,217,115,4,379.75,217,0,01026,4
957ae92d7a79587d74821b8cc9760d97,119,77,3,277.6666666666667,16,103,05030,3
a4ac32929b4834c7a953b86272295979,16,5,3,37.333333333333336,16,0,05030,1
c0a09b4482559703c96ab1d23816ec7b,42,42,1,294,42,0,01026,1
39ff4c3716c4ead7c03b2da56a0f5b29,24,20,2,84,24,0,11040,1
8763e2eb78d94befe89225f744243510,33,31,2,115.5,33,0,09130,1
f8c22dfbdeb7e9f86424fe173750e5e3,442,130,3,1031.3333333333335,442,0,01085,4
36fb5c54e2844fb2e1e8d97000b4a87a,35,35,1,245,35,0,02691,1
2036572353b775b5c0eb6a7f6db1eb6b,14,14,1,98,14,0,11100,1
82bca9a006f24c4cc64e0f7cda040006,32,32,1,224,32,0,01013,1
3dbbba23ecbe634c720043f8476ca774,349,116,1,2443,349,0,01012,4
8d0fd2b45538a539a430351979211610,136,80,3,317.33333333333337,70,66,01012,3
75946b85a7f0fcde5ef58fb5efce00b9,16,16,1,112,16,0,01026,1
6151b625aca88c6065a613e118a5fc22,55,44,4,96.25,55,0,10200,2
d4096f7d78c4a642ed0c4a1fb064db32,49,41,2,171.5,25,24,08314,1
7785b3f29571cd19842d48893c78f011,44,44,1,308,44,0,02650,1
bc4946fa674f487b2f5b441d8e6af431,89,56,2,311.5,48,41,01026,2
f3b70a24dcd1b35c47f870154526e079,17,17,1,119,0,17,10261,1
494d45779d4a778e306eb98fe8a66a83,215,125,6,250.83333333333334,116,99,05040,4
b5d8bd1eeaf5f7e8efe335da23c74978,30,30,1,210,30,0,08314,1
86f86a85dd370b3d8ba1c6e4242ab2a7,68,66,1,476,0,68,05100,2
4bebd7e12e089d73e70444ba7b33d653,201,125,4,351.75,149,52,01026,4
72e0777f95eecc7c4d487c9fbe54f492,87,68,3,203,87,0,05030,3
cc84ed819cbe7dbbd8c435dc4b3472bb,28,28,2,98,28,0,01012,1
8e0e9fd6de5c8aac710d9938382595f0,81,65,2,283.5,81,0,01026,2
7a57a4f7450c3719fccd372c5fa2e487,122,60,5,170.79999999999998,122,0,09150,3
d64e9e8290fb182cd4592f18ea6030c1,30,30,1,210,0,30,09150,1
6aad42908f02b2476e4a8e60fbf0fcea,21,21,1,147,0,21,05040,1
852048053bd4fe0fe46b979e984687c4,22,22,1,154,22,0,10220,1
0934d79b0c2b07e738a6d5d965c60694,42,42,1,294,42,0,01012,1
5c062a311ad27945bba1bc6ae93baa3c,67,51,1,469,67,0,05040,2
464ce3b5ad146a4128cee1c353143e56,24,24,1,168,0,24,01026,1
66d5c47eb272eb3fe4522f06c4afb8eb,174,88,3,406,174,0,01026,3
5cafb9e9e7fa401a0717f1f92f642665,14,14,1,98,14,0,14301,1
41fbdda8bbb6297edc614064911eeee3,49,31,2,171.5,49,0,09190,1
a95b030ef50ca85c86db9d7146851c0f,21,21,1,147,21,0,01026,1
d836ab11f028445f827f7f90cad0d52b,267,106,4,467.25,267,0,05030,4
f6be7edf74ae709c730f28dbaff0c552,112,88,3,261.33333333333337,112,0,01027,3
fa7ff6a6d6bbf0fc2e384dd97301f901,48,30,3,112,48,0,05030,1
f250e71c44cbcc2b298b7c8bafcfd1ea,73,59,2,255.5,73,0,12590,2
17903c6be2eca58ea945822cb069eb86,50,49,2,175,35,15,04032,1
ddb421f9abe384b7f4e2bbe42adf7055,308,120,4,539,280,28,05040,4
47f3e242e6d04eb24234bd3f88f9a9d8,10,10,1,70,10,0,08010,1
fa64472780b62cc3d59c839bb1f8f47c,105,60,2,367.5,52,53,05040,3
ee17018aae57b7fde0b6b1e9f6e3694f,224,171,3,522.6666666666667,224,0,08090,4
9fbba902de76b34b16313e533c87f49f,186,122,3,434,186,0,05100,4
18b1a0540a7e96c6180538cfcf6ec6cf,46,46,1,322,0,46,05040,1
e320e94bae4868b5f00502095dc935a9,39,39,1,273,39,0,08100,1
3d70b12642da63a562480c090d483da7,32,32,1,224,32,0,10153,1
7f55529ccd020bfd44317174e9989213,158,103,3,368.6666666666667,107,51,01026,3
68d48466e2a1775d7951c1c3d9053c92,21,21,1,147,0,21,03050,1
5bc438a8a7add7fc67200255c6218668,69,63,3,161,69,0,08131,2
cda78e2e4dcd286d2dec97322fce7c9e,62,44,1,434,62,0,01013,1
b09a48ad402690e65d5fa9ba0472d487,52,38,1,364,52,0,09130,1
6146abecbbe5e2ed9a1a49df589c642c,57,49,1,399,0,57,01026,2
b3583ca044aba7a614f2b82652a77e7d,42,29,3,98,42,0,01027,1
cab9351ba4fd6f254e1d091837c512e5,51,39,2,178.5,51,0,05030,1
d620fafca0b487c700122f16d2da38f9,21,21,1,147,21,0,01027,1
65d34429ba5e27fddc181732f810a1f6,100,58,4,175,100,0,01026,3
01a247953015c71aa8b2d17fa8fe94b2,21,21,1,147,0,21,04060,1
5e4c7aac6f42a12138bbb97fe86596fd,199,118,3,464.33333333333337,158,41,05041,4
8fa37b04183fa8af777cc18f3fdfa2b4,52,43,2,182,14,38,05030,1
40049807a0c11f4d38249b97883b81de,52,52,1,364,0,52,05030,1
bcb9d0acd9a66b300ad5773182e6ce98,41,36,2,143.5,41,0,11140,1
ef757cc22464d58976f866af2caad396,34,34,1,238,34,0,08452,1
67938a7d6181e859f01fc2969e2bdb3b,19,18,2,66.5,19,0,10080,1
7a159aa46d3f4e7267a9c5758699fbf5,36,36,1,252,36,0,09351,1
d7a83f01f531c2b1b8a0e8a017569478,11,11,1,77,11,0,01028,1
c21d2e74f83447cb54f244447b51764c,146,95,2,511,146,0,09030,3
7e31c2fa7b2bf36df4560588bae4dce6,194,78,4,339.5,194,0,05030,3
bb5b228622da0b74892adcbaf5c1e110,150,70,5,210,133,17,09111,3
6193b4e5628cbf7bec0bfabb027d021a,15,13,2,52.5,15,0,05030,1
e426f5caba2cbe829def845e88bd76d7,8,8,1,56,8,0,11160,1
c9e043862468048934ddf98e8995ec1a,15,15,1,105,15,0,03090,1
e8f98747387099046abb8c1a19270013,74,58,1,518,0,74,05040,2
6e9d3a2ea50872a40f13b435ab3068e5,41,41,1,287,41,0,01026,1
828dc93af170a26f8161863afaf095ba,55,52,1,385,55,0,01016,1
227322016048b2cc2e54987eede6a632,433,154,6,505.1666666666667,372,61,01027,4
686cae4f3714af451262f388c085702d,118,80,2,413,118,0,05040,3
79048128f2cf2fb13556e521a251573a,38,36,1,266,0,38,02691,1
be0a11ee5a40529345006e8d1d16ec53,55,32,3,128.33333333333334,25,30,05100,1
e331eca58b3627e0a7ee67b5da0259e5,1,1,1,7,1,0,11040,1
c83d366c9febd2e1ab08abd7959f4531,25,19,2,87.5,14,11,05030,1
cb99f042a2448dc65fcd2f1e979e76f1,80,80,1,560,0,80,02620,3
75e87fea50a0e10c8fd9a2f99d10771e,109,69,3,254.33333333333334,109,0,05100,3
cd5d0fd4668889ee9b966ac9b9d40f9c,18,18,1,126,18,0,05040,1
826e3443bc0a9308f2283dd7ac24f2b5,138,68,2,483,138,0,06100,3
6c1f9c957261e0850b9ecc26a1697629,55,41,2,192.5,55,0,05030,1
997459a2e4ae400b9ffa1d5f74718fa1,2,2,1,14,2,0,08230,1
0060a6437f6889b40c6e28330f5022ba,41,41,1,287,41,0,01027,1
9bcc8e6143078ca46366ec9a22097a2f,135,115,2,472.5,135,0,01013,3
c6fd4d6c523f4503b0ad7b901aaaf5e2,95,51,3,221.66666666666669,76,19,12470,3
7db676e13e6a276a41c5bc12e041461f,79,64,2,276.5,35,44,10240,2
cdf2003836c4d2d0f87fe2de268fbe3b,27,26,1,189,27,0,09090,1
7e0d3b2ef312969e0aa69a6cd4981811,5,5,1,35,5,0,09112,1
25b5e12dea20d4236c1142cf4d33f4ab,95,59,4,166.25,73,22,10200,3
93b66fd7ede45c2adacc83e83455d6a6,119,60,3,277.6666666666667,88,31,08090,3
28d12bed652727de48cf17310faf056a,230,128,4,402.5,88,142,05040,4
48b62c6c90485b567e73ce0b0de563fb,160,100,3,373.33333333333337,106,54,01012,3
466e2eeff075b044fa89baf2c48fa62e,68,68,1,476,68,0,09130,2
8be5bccdfe8ae8fc76c9fe3c793c6d08,17,17,1,119,17,0,01027,1
e5e986209ed77a6e6122442e92d94aab,40,33,3,93.33333333333334,30,10,03050,1
c9f3417c5fedbf0e85f9607490aff945,144,66,4,252,144,0,05100,3
05426f8183d3060b5bf6d141677028a7,146,94,3,340.6666666666667,146,0,09130,3
907c476254474e45472485049fcb4e42,282,148,2,987,282,0,01026,4
96cd110d9224b3765db3cb984095266a,15,15,1,105,15,0,01012,1
3b07eadd7648d3371bfc40fe47882a6c,58,55,3,135.33333333333334,58,0,12590,2
be5486e71f1e93c7bfe64248dc4988dd,92,61,3,214.66666666666669,80,12,11140,3
943498888d6e973cbdb9540aeded8be2,294,112,2,1029,294,0,01085,4
59d27d3b5f1bc01f16f8e393d55aaaf9,256,138,4,448,256,0,01027,4
db12091cd88442d69cd87a90ccb0b7d9,102,86,2,357,35,67,05040,3
111424ab1e9e3ec203cf1ce8ef3c4ae6,10,10,1,70,10,0,05030,1
a135c264c7117aea5425a2f0718fec55,51,44,3,119,18,33,05040,2
9600e07fde953725162fede0b6dd8307,49,46,2,171.5,12,37,03050,1
16ca0f304502dceb1ecc26e036e35562,22,22,1,154,0,22,05030,1
0b670848d5037f74590a2ea1380cbecf,90,44,3,210,60,30,08010,2
43c032c2a26e4c3782eee329e60f6fc4,132,82,2,462,104,28,05040,3
57f396c0c41bb9ee4c10fed7d0af1a38,23,23,1,161,23,0,01026,1
c9a514f9af265949e3efd31a9ff41ab9,1,1,1,7,1,0,11040,1
8d4281ce81756133c3f2639a48d161f1,27,27,1,189,27,0,04201,1
57bebcd0ee00d54b07c48ec082e9a741,117,69,3,273,117,0,05040,3
58b251e8ea8d0f950700aea31d328abe,102,78,2,357,102,0,05040,3
436b60896dd21a70f2bb88a36befd3f8,214,112,2,749,214,0,01012,4
180cb1fea35d7d4ad1667df276bb3b35,32,21,2,112,32,0,05030,1
bd570c03860946999118a18e7a733196,37,37,1,259,37,0,03070,1
1382123899e8710ab48f6ff948cc4b1a,278,130,4,486.5,217,61,05040,4
f91e8f4db07e21bebbeceeb54a4ecde2,31,31,1,217,31,0,10200,1
186760719ad11b8159483761d9207433,31,25,1,217,31,0,12670,1
7b30c1d772e1155e0a4e4a6b512084fa,59,47,2,206.5,26,33,01026,1
6267b6281529ae905e02accb7a644b0d,306,152,3,714,243,63,05040,4
2863a1cf1f3e303fdc425f3d0a42317b,27,27,1,189,0,27,11080,1
7847a78dec84b5936c2a2e4b20b39545,108,77,3,252,108,0,08100,3
8b123fef4e2ce6668f7bcec8004ea288,35,35,1,245,35,0,05040,1
30574093b322c0c80a244ac0da5aaea1,252,66,4,441,102,150,01027,4
bee3b185e68102c6586021947a8e59ee,27,27,1,189,27,0,02690,1
eed47977e509d1b40121c5c43e0a1f6c,308,113,5,431.2,257,51,11100,4
c24325d533366b5fe1a3665b7d56d603,1,1,1,7,1,0,11100,1
ab8ac1cb680381c70a9fadcd13399a83,30,27,2,105,30,0,05030,1
59cc7b6f83e8e603d351cfaa66597b15,57,50,2,199.5,57,0,05100,1
4cb6669166c7c93df6092421d40d38cb,28,28,1,196,28,0,04020,1
86d7f483d7ab0dc111bc84490d795e8c,188,117,4,329,188,0,05040,4
1245b4ea0577e9c878d82d131138e208,36,29,2,126,36,0,10200,1
8d3e558aa23243e655954995b851914c,83,58,2,290.5,83,0,05040,2
b73165dc50c72c67fdf4a5e344af132b,139,89,4,243.25,106,33,10153,3
dd50c4ed277169c81183d75e9d1e6451,75,50,2,262.5,75,0,10200,2
dc755b5a6be52948b2698029ceb20400,70,52,3,163.33333333333334,70,0,04080,2
7f1042692d43bc54e1e93ad44f5a60c5,151,77,2,528.5,117,34,05040,3
6527f1da6d8c8835fa56e27a37054d0e,81,57,2,283.5,42,39,09111,2
5e857ff7b393c27e331cd2cad32c7ebc,31,31,1,217,31,0,05040,1
5f80cab3c2f4ab5a3d119815d8641761,312,88,2,1092,312,0,05040,4
5317566b75ab016340dab04c1501a785,1,1,1,7,1,0,03050,1
2c65b0b07ced5abd942f6239c2462d19,61,54,3,142.33333333333334,61,0,05030,2
baaea417ae6bb83d2bde69f95595dd2d,327,135,5,457.8,207,120,01026,4
6f515f3bad58ff20b5a0fe14473787ee,28,28,1,196,28,0,01026,1
4131577cb5a5527847e9fbc4b9b3ad6d,131,89,3,305.6666666666667,80,51,01013,3
716f7aac3bee5aff956f4207e803758a,55,44,1,385,0,55,11140,1
85324efa02855e21cd329a86293e32da,41,41,1,287,41,0,05040,1
64cede36912c2d92b83f3f7b41725a88,11,11,1,77,11,0,05100,1
d4a4c78aa22dd908f64d392147a89006,177,93,3,413,177,0,04060,3
d340ea0c2d3a5e8846ad0740b9a61c26,139,100,4,243.25,139,0,05040,3
5a7887b0523210cbae956f4b1b07310f,31,24,2,108.5,31,0,04020,1
ccc1850769ab7e53591cf20b954a8ee3,89,80,2,311.5,46,43,05100,3
aa02e179788357d05c9d47ca7482914e,36,23,2,126,36,0,11080,1
24601dd5509e7564e62801b829994054,64,39,6,74.66666666666667,46,18,11103,3
0ba4e21a3630da88b3f00cd839b933b1,124,105,3,289.33333333333337,124,0,10200,3
a775ec4a18027522c811a45bd2f8eb37,57,48,3,133,57,0,05100,2
ca2190723999cd1a3d9b7547b687c05c,149,60,2,521.5,58,91,01012,3
a302d7ccb42635ced5148ee00034757a,97,73,3,226.33333333333334,97,0,01026,3
707ef3ce92eb777e3517f14eeb701e59,123,63,2,430.5,123,0,12500,3
9e9b880c8ec43cb28ea01006bff6c461,203,117,3,473.6666666666667,203,0,01027,4
7e0aed6aa5fc08e072b31c67393d26b7,15,15,1,105,15,0,02620,1
fd994b056a0cee8d55f0fb4c320e4f04,9,9,1,63,9,0,08391,1
8851a9be88b199ae972c1099d5da7733,157,86,3,366.33333333333337,157,0,05040,3
30372881bb04f135b5171431b0ce5a5f,152,81,5,212.79999999999998,129,23,08052,3
6cef3a912b873e475bc324288ad7fde2,84,54,2,294,84,0,05040,2
ac04c51cfb901b66e899ca2b9ed0514d,61,61,1,427,61,0,02620,2
b3d12659086b11997bb6cf53f390c7a3,203,80,5,284.2,171,32,05040,4
5c454e4a4ca8bf1dcb3c3f953447c875,33,33,1,231,0,33,01026,1
2ea0a9cb1ede19675d7d90c37aa5adc6,22,22,1,154,22,0,01012,1
d5d39d02e786f054cfbff84df04fdac1,18,18,1,126,18,0,04020,1
bba648a36f0f2b21f34cbe3e3abc7415,126,88,3,294,75,51,01027,3
77079520f03174101f57b06373594273,149,101,3,347.6666666666667,149,0,10153,3
b75b54c30076ad1608f4a736789d9467,17,17,1,119,17,0,05040,1
16f536520cf501cbb40848e7e4545ad2,90,61,3,210,66,24,05040,3
0481748670897b807cb1e3819e6ec550,83,63,3,193.66666666666669,83,0,01013,3
99035ca3c66be41b73f62138e383d53d,331,140,2,1158.5,331,0,01026,4
a550c140515c681c9511740141d3756a,74,30,1,518,74,0,05030,2
eef0e687f6c986c7eed30573348e8df1,32,32,1,224,32,0,04080,1
7391ac64255cd0c0d0d00611c4a00f51,75,64,3,175,62,13,05030,2
a76728a392965ad38b9578d8fb4305c3,74,67,1,518,74,0,09130,2
02cdbcd836334fc7af94b4c692baae09,49,49,1,343,49,0,09130,1
0af4f9f87c18176a406575d7b8e78e05,219,97,5,306.59999999999997,110,109,01027,4
d02d2f43601f0296c342229aaf5a3356,411,124,2,1438.5,214,197,01012,4
b626d0583e05a3e81bc6e1f0ecdcb73d,74,42,2,259,74,0,01016,2
f2a2167b693bc39d147a9ee3a64da42c,23,23,1,161,0,23,09010,1
e584dcc43d93f52b493980a95dddc7cf,40,40,1,280,0,40,01026,1
0a0e87d73a41256284463359da24a0a1,170,114,4,297.5,107,63,04020,4
f794b2125988a39cf868af2792083957,46,45,2,161,1,45,05041,1
5963ee2a25d872d810e685d366711705,35,35,1,245,35,0,03050,1
c3f47018ce6edfbad2af48cc02c3cd5e,135,113,3,315,85,50,09030,3
7788425ec6c85e7c821d9ae8c0e69786,26,26,1,182,26,0,08132,1
c339f36a87c7fa49b7712de526b9a55c,94,66,2,329,94,0,11080,3
00e9f71c178d5b284e3c0fd0878bc199,49,36,2,171.5,49,0,01085,1
e647172b0afb2b317858a884a705effa,144,80,4,252,124,20,05040,3
b88a948ab0948a8bd7cb21ccf3437c7c,239,114,3,557.6666666666667,239,0,05100,4
6c70382fbf035343139c416a3a906b1c,18,18,1,126,18,0,05030,1
5f373f9630a75a501ae147baea90244b,28,28,1,196,28,0,05040,1
74782e0d1f87720658aba7e513069c24,16,14,2,56,16,0,11100,1
08a9f253e3a3c507c0886e0f7d21a8e4,36,36,1,252,36,0,05040,1
89ac85aae59a7737d31266d9071255cf,17,17,1,119,17,0,09150,1
cef982044b90977f0bd5d6d79c612539,28,28,1,196,28,0,01012,1
a835799885b55cbb843a2197046b0d93,14,14,1,98,14,0,08100,1
5a1faaed95b818df1f5c46de1b58bdd9,548,209,4,959,500,48,05100,4
dee715071d1f221fe176b724a5e639d8,24,24,1,168,24,0,05040,1
98ef2c373f2b75dbf0df164ecc366a7b,17,17,1,119,17,0,09150,1
dab82e04f7fb6d6b0f55df04e31ac3b5,34,34,1,238,34,0,03050,1
2f6a3cedd6f6c03e55243f1b6c25d665,96,73,3,224,70,26,03070,3
8e2c24b8107e30624bbebb029f8a2a61,298,125,3,695.3333333333334,298,0,01026,4
28e23744dbb4abf2324bfda57748ab42,127,62,3,296.33333333333337,127,0,09010,3
7ac03d2abc132877a99dfd2e184ea2e3,144,84,2,504,144,0,03090,3
b1380beaa7bcc234dac3cb76876c7930,103,86,2,360.5,103,0,03050,3
c488c2c5e7222c8b1fbfabc54fab026a,224,112,5,313.59999999999997,224,0,05040,4
4290bd68d2a376b45e3b5c317237e1e6,61,40,2,213.5,61,0,09170,1
31b20e802f83d577fde00819fd106ab8,114,90,1,798,0,114,01027,3
1d9973bfb8b44ad4af854f716de7a31e,3,3,1,21,3,0,05100,1
be4a3cdd6ab4e1131765b10c584e7489,145,77,3,338.33333333333337,129,16,01085,3
69f3931fa5a4c481cb99fff8ab457e85,164,60,3,382.6666666666667,116,48,10220,3
c5c184a4968854c9c4f4d79e50f2774f,137,72,4,239.75,110,27,01085,3
99220c23ad2f97bca367e0acb8a80cc1,248,137,3,578.6666666666667,202,46,01026,4
b77ba08f2932d0d873be391301ec1a41,20,13,2,70,20,0,05030,1
15c632ed5f0d3ce9078fd95b12447a7a,44,24,3,102.66666666666667,8,36,10200,1
40047054c83e593d49db94e03b12df5e,62,58,2,217,18,44,01012,2
a800cc119dc33c0f57ef2ffcf8b6c849,141,127,2,493.5,141,0,02690,3
4c225bbe871d50ae3e888346caead2fd,158,93,3,368.6666666666667,158,0,10240,3
335072c1f97216c60d13d3bc335c38f9,57,57,1,399,57,0,03050,2
0e83732723523f82996932a450f1c872,386,118,3,900.6666666666667,67,319,01026,4
ecdda789c7a278a2e6aa502944e93bae,42,42,1,294,42,0,03070,1
ade870cc5cbdfbec29b0e552e2a32b8e,23,23,1,161,23,0,01012,1
802c3629f66a6d20e3dad669ffa7b489,27,27,1,189,27,0,01026,1
cf0f60dce30221995b855e2c8f5e0f7f,45,39,2,157.5,33,12,05120,1
357fba51ccc2ccc33fb341b161a4b08a,47,47,1,329,47,0,09130,1
9520d5a19570c12add3de6956e08569d,531,97,2,1858.5,531,0,05040,4
3ec8706441ae5e6d6b653454d9cef08d,10,10,1,70,10,0,05030,1
1f4acae63d79d98de9a69a4d3615a78b,58,43,2,203,58,0,05030,1
d1f9dcd5669f93808cb6814947b7bc59,88,59,3,205.33333333333334,56,32,05030,3
5a23f9c16e140f0cdb840f7cfc7efbcf,110,65,1,770,110,0,05030,3
e3d7931ca20ede78f21ad7db0ec83511,89,64,2,311.5,49,40,10200,3
f652097379a3d6a02a9d99507bfd3c88,462,144,2,1617,19,443,05040,4
c9a6df80616ad9ac9f46c93b04d9eace,46,46,1,322,46,0,05040,1
f9495771119d83a2ac006dfe1dfed6d4,227,129,3,529.6666666666667,88,139,05040,4
89cc242024f9e8bb4d9454f171b3f24b,401,128,2,1403.5,314,87,01012,4
ac4663555f7977df4a28da9222165748,57,45,3,133,57,0,11040,2
9e42ff08057b46385f09b14f1bad6fe9,383,182,4,670.25,383,0,05040,4
369828f441b52327cada7444e431b42a,320,129,6,373.33333333333337,266,54,05040,4
